user_id,name,gender,location,vehicle_type,preferred_mechanics,past_service_history
user_1644,Courtney Henry,Other,"{'lat': 28.362627, 'long': 75.051096}",Car,['mech_218'],"[{'mechanic_id': 'mech_72', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_383', 'service_type': 'Suspension Fix', 'rating': 3.3}, {'mechanic_id': 'mech_354', 'service_type': 'Oil Change', 'rating': 4.9}, {'mechanic_id': 'mech_95', 'service_type': 'Oil Change', 'rating': 4.8}, {'mechanic_id': 'mech_323', 'service_type': 'General Service', 'rating': 4.3}, {'mechanic_id': 'mech_137', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_295', 'service_type': 'General Service', 'rating': 5.0}, {'mechanic_id': 'mech_313', 'service_type': 'Brake Repair', 'rating': 3.8}, {'mechanic_id': 'mech_172', 'service_type': 'Wheel Alignment', 'rating': 3.4}, {'mechanic_id': 'mech_1', 'service_type': 'Tire Replacement', 'rating': 4.1}]"
user_1645,Kathleen Kirby,Other,"{'lat': 28.087651, 'long': 77.572523}",Car,"['mech_377', 'mech_140', 'mech_390', 'mech_398', 'mech_33']","[{'mechanic_id': 'mech_328', 'service_type': 'Brake Repair', 'rating': 3.8}, {'mechanic_id': 'mech_234', 'service_type': 'General Service', 'rating': 4.6}]"
user_1646,Jennifer Alexander,Female,"{'lat': 28.485269, 'long': 72.626737}",Car,"['mech_296', 'mech_321']","[{'mechanic_id': 'mech_230', 'service_type': 'Brake Repair', 'rating': 4.0}, {'mechanic_id': 'mech_77', 'service_type': 'AC Service', 'rating': 4.8}, {'mechanic_id': 'mech_262', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_127', 'service_type': 'Wheel Alignment', 'rating': 3.3}, {'mechanic_id': 'mech_102', 'service_type': 'Battery Change', 'rating': 4.2}, {'mechanic_id': 'mech_9', 'service_type': 'General Service', 'rating': 4.1}, {'mechanic_id': 'mech_177', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_145', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_22', 'service_type': 'Battery Change', 'rating': 3.6}, {'mechanic_id': 'mech_341', 'service_type': 'Wheel Alignment', 'rating': 3.0}]"
user_1647,Denise Mcdonald,Female,"{'lat': 22.790089, 'long': 77.90315}",Electric Vehicle,"['mech_404', 'mech_6']","[{'mechanic_id': 'mech_479', 'service_type': 'Engine Repair', 'rating': 3.4}, {'mechanic_id': 'mech_59', 'service_type': 'Engine Repair', 'rating': 4.1}, {'mechanic_id': 'mech_248', 'service_type': 'Suspension Fix', 'rating': 3.6}, {'mechanic_id': 'mech_189', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_215', 'service_type': 'Battery Change', 'rating': 3.1}]"
user_1648,Matthew Oconnor,Other,"{'lat': 24.456308, 'long': 75.518628}",Car,['mech_240'],"[{'mechanic_id': 'mech_472', 'service_type': 'Engine Repair', 'rating': 4.0}, {'mechanic_id': 'mech_137', 'service_type': 'AC Service', 'rating': 3.8}, {'mechanic_id': 'mech_276', 'service_type': 'Suspension Fix', 'rating': 4.6}, {'mechanic_id': 'mech_296', 'service_type': 'Brake Repair', 'rating': 3.9}, {'mechanic_id': 'mech_447', 'service_type': 'Engine Repair', 'rating': 4.1}, {'mechanic_id': 'mech_115', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_451', 'service_type': 'AC Service', 'rating': 4.4}]"
user_1649,Robert Romero,Male,"{'lat': 26.620244, 'long': 78.1375}",Car,"['mech_428', 'mech_473']","[{'mechanic_id': 'mech_193', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_199', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_176', 'service_type': 'Engine Repair', 'rating': 4.9}, {'mechanic_id': 'mech_188', 'service_type': 'Oil Change', 'rating': 3.9}, {'mechanic_id': 'mech_250', 'service_type': 'Battery Change', 'rating': 3.2}, {'mechanic_id': 'mech_19', 'service_type': 'Brake Repair', 'rating': 4.4}]"
user_1650,Tiffany Duncan MD,Male,"{'lat': 27.374283, 'long': 77.859985}",Car,"['mech_382', 'mech_497', 'mech_250', 'mech_423']","[{'mechanic_id': 'mech_107', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_223', 'service_type': 'Engine Repair', 'rating': 4.4}, {'mechanic_id': 'mech_469', 'service_type': 'Transmission Repair', 'rating': 3.3}, {'mechanic_id': 'mech_43', 'service_type': 'Wheel Alignment', 'rating': 3.3}, {'mechanic_id': 'mech_30', 'service_type': 'Suspension Fix', 'rating': 4.0}, {'mechanic_id': 'mech_299', 'service_type': 'Suspension Fix', 'rating': 3.3}, {'mechanic_id': 'mech_374', 'service_type': 'Transmission Repair', 'rating': 4.0}, {'mechanic_id': 'mech_168', 'service_type': 'Battery Change', 'rating': 3.9}]"
user_1651,Rebecca Edwards,Other,"{'lat': 23.59643, 'long': 71.473663}",Bike,"['mech_37', 'mech_435', 'mech_148']","[{'mechanic_id': 'mech_226', 'service_type': 'Suspension Fix', 'rating': 4.0}, {'mechanic_id': 'mech_190', 'service_type': 'Wheel Alignment', 'rating': 4.6}, {'mechanic_id': 'mech_472', 'service_type': 'Brake Repair', 'rating': 4.1}]"
user_1652,Jill Sanders,Other,"{'lat': 28.703525, 'long': 70.147814}",Electric Vehicle,['mech_312'],"[{'mechanic_id': 'mech_130', 'service_type': 'Oil Change', 'rating': 4.4}]"
user_1653,Emily Terry,Male,"{'lat': 25.456044, 'long': 79.180822}",Car,"['mech_80', 'mech_277', 'mech_101']","[{'mechanic_id': 'mech_329', 'service_type': 'Battery Change', 'rating': 4.7}, {'mechanic_id': 'mech_203', 'service_type': 'Transmission Repair', 'rating': 3.3}, {'mechanic_id': 'mech_111', 'service_type': 'Engine Repair', 'rating': 3.7}]"
user_1654,Shawn Washington,Male,"{'lat': 23.450189, 'long': 72.278281}",Bike,['mech_65'],"[{'mechanic_id': 'mech_412', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_432', 'service_type': 'Transmission Repair', 'rating': 4.2}, {'mechanic_id': 'mech_142', 'service_type': 'Wheel Alignment', 'rating': 4.2}, {'mechanic_id': 'mech_282', 'service_type': 'Tire Replacement', 'rating': 3.0}, {'mechanic_id': 'mech_355', 'service_type': 'Transmission Repair', 'rating': 3.2}, {'mechanic_id': 'mech_425', 'service_type': 'Tire Replacement', 'rating': 4.9}, {'mechanic_id': 'mech_188', 'service_type': 'Battery Change', 'rating': 3.9}, {'mechanic_id': 'mech_243', 'service_type': 'Brake Repair', 'rating': 4.6}, {'mechanic_id': 'mech_34', 'service_type': 'Battery Change', 'rating': 3.9}]"
user_1655,Becky Yoder,Other,"{'lat': 29.150741, 'long': 77.859577}",Electric Vehicle,"['mech_6', 'mech_196', 'mech_60']","[{'mechanic_id': 'mech_442', 'service_type': 'Tire Replacement', 'rating': 3.2}, {'mechanic_id': 'mech_43', 'service_type': 'Engine Repair', 'rating': 4.1}, {'mechanic_id': 'mech_289', 'service_type': 'Tire Replacement', 'rating': 4.5}, {'mechanic_id': 'mech_443', 'service_type': 'AC Service', 'rating': 3.7}, {'mechanic_id': 'mech_285', 'service_type': 'Suspension Fix', 'rating': 3.8}, {'mechanic_id': 'mech_487', 'service_type': 'General Service', 'rating': 4.5}, {'mechanic_id': 'mech_90', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_54', 'service_type': 'Engine Repair', 'rating': 4.4}, {'mechanic_id': 'mech_131', 'service_type': 'Suspension Fix', 'rating': 3.5}]"
user_1656,Crystal Fields,Other,"{'lat': 29.20199, 'long': 71.096469}",Electric Vehicle,['mech_65'],"[{'mechanic_id': 'mech_35', 'service_type': 'Brake Repair', 'rating': 3.4}, {'mechanic_id': 'mech_345', 'service_type': 'Tire Replacement', 'rating': 3.7}, {'mechanic_id': 'mech_328', 'service_type': 'Suspension Fix', 'rating': 3.5}, {'mechanic_id': 'mech_137', 'service_type': 'Suspension Fix', 'rating': 4.9}, {'mechanic_id': 'mech_192', 'service_type': 'Engine Repair', 'rating': 3.5}, {'mechanic_id': 'mech_125', 'service_type': 'Engine Repair', 'rating': 4.0}, {'mechanic_id': 'mech_476', 'service_type': 'Suspension Fix', 'rating': 3.3}, {'mechanic_id': 'mech_89', 'service_type': 'General Service', 'rating': 3.4}, {'mechanic_id': 'mech_398', 'service_type': 'Wheel Alignment', 'rating': 4.1}, {'mechanic_id': 'mech_134', 'service_type': 'Wheel Alignment', 'rating': 4.9}]"
user_1657,Nathaniel Lam PhD,Other,"{'lat': 28.699236, 'long': 75.804195}",Bike,"['mech_177', 'mech_268']","[{'mechanic_id': 'mech_18', 'service_type': 'Wheel Alignment', 'rating': 4.6}, {'mechanic_id': 'mech_427', 'service_type': 'Engine Repair', 'rating': 4.1}, {'mechanic_id': 'mech_461', 'service_type': 'Transmission Repair', 'rating': 3.5}, {'mechanic_id': 'mech_334', 'service_type': 'Tire Replacement', 'rating': 4.3}, {'mechanic_id': 'mech_474', 'service_type': 'Transmission Repair', 'rating': 3.6}, {'mechanic_id': 'mech_161', 'service_type': 'Brake Repair', 'rating': 4.6}, {'mechanic_id': 'mech_30', 'service_type': 'Brake Repair', 'rating': 4.0}, {'mechanic_id': 'mech_361', 'service_type': 'Battery Change', 'rating': 4.5}, {'mechanic_id': 'mech_434', 'service_type': 'Wheel Alignment', 'rating': 4.4}, {'mechanic_id': 'mech_134', 'service_type': 'Engine Repair', 'rating': 4.5}]"
user_1658,Mr. Nathan Martinez,Female,"{'lat': 26.955025, 'long': 76.519862}",Bike,['mech_166'],"[{'mechanic_id': 'mech_180', 'service_type': 'Tire Replacement', 'rating': 3.6}, {'mechanic_id': 'mech_187', 'service_type': 'General Service', 'rating': 4.6}, {'mechanic_id': 'mech_209', 'service_type': 'Engine Repair', 'rating': 4.8}, {'mechanic_id': 'mech_183', 'service_type': 'Transmission Repair', 'rating': 4.2}, {'mechanic_id': 'mech_402', 'service_type': 'Brake Repair', 'rating': 3.2}, {'mechanic_id': 'mech_176', 'service_type': 'Battery Change', 'rating': 3.0}]"
user_1659,Theresa Lindsey,Male,"{'lat': 24.743433, 'long': 78.305407}",Car,"['mech_118', 'mech_23', 'mech_331']","[{'mechanic_id': 'mech_399', 'service_type': 'Brake Repair', 'rating': 3.3}, {'mechanic_id': 'mech_182', 'service_type': 'AC Service', 'rating': 4.0}, {'mechanic_id': 'mech_271', 'service_type': 'Suspension Fix', 'rating': 3.5}, {'mechanic_id': 'mech_216', 'service_type': 'Engine Repair', 'rating': 4.0}]"
user_1660,Jonathan Humphrey,Other,"{'lat': 25.921188, 'long': 77.141143}",Bike,['mech_369'],"[{'mechanic_id': 'mech_70', 'service_type': 'Tire Replacement', 'rating': 4.3}, {'mechanic_id': 'mech_29', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_250', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_216', 'service_type': 'Wheel Alignment', 'rating': 4.5}, {'mechanic_id': 'mech_123', 'service_type': 'Suspension Fix', 'rating': 3.9}, {'mechanic_id': 'mech_397', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_404', 'service_type': 'Suspension Fix', 'rating': 3.3}]"
user_1661,Lauren Lee,Male,"{'lat': 26.482896, 'long': 75.690462}",Electric Vehicle,['mech_268'],"[{'mechanic_id': 'mech_344', 'service_type': 'Tire Replacement', 'rating': 4.4}, {'mechanic_id': 'mech_475', 'service_type': 'Brake Repair', 'rating': 3.4}]"
user_1662,Mark Rivera,Male,"{'lat': 24.612196, 'long': 76.75124}",Electric Vehicle,"['mech_366', 'mech_132']","[{'mechanic_id': 'mech_361', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_497', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_119', 'service_type': 'Engine Repair', 'rating': 3.6}]"
user_1663,Kathy Miranda,Female,"{'lat': 22.048464, 'long': 74.981874}",Car,"['mech_179', 'mech_373']","[{'mechanic_id': 'mech_209', 'service_type': 'Tire Replacement', 'rating': 3.2}, {'mechanic_id': 'mech_401', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_382', 'service_type': 'Oil Change', 'rating': 3.3}, {'mechanic_id': 'mech_457', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_8', 'service_type': 'Tire Replacement', 'rating': 3.9}, {'mechanic_id': 'mech_138', 'service_type': 'Battery Change', 'rating': 3.8}, {'mechanic_id': 'mech_263', 'service_type': 'AC Service', 'rating': 4.5}, {'mechanic_id': 'mech_341', 'service_type': 'Engine Repair', 'rating': 3.6}, {'mechanic_id': 'mech_432', 'service_type': 'General Service', 'rating': 3.8}]"
user_1664,Nicole Lee,Male,"{'lat': 25.054137, 'long': 75.873839}",Truck,['mech_78'],"[{'mechanic_id': 'mech_191', 'service_type': 'Engine Repair', 'rating': 3.3}, {'mechanic_id': 'mech_323', 'service_type': 'Engine Repair', 'rating': 3.0}, {'mechanic_id': 'mech_34', 'service_type': 'Tire Replacement', 'rating': 4.3}]"
user_1665,Jesse Gonzalez,Other,"{'lat': 29.998632, 'long': 71.383962}",Bike,['mech_115'],"[{'mechanic_id': 'mech_410', 'service_type': 'Oil Change', 'rating': 3.1}, {'mechanic_id': 'mech_197', 'service_type': 'Wheel Alignment', 'rating': 4.6}, {'mechanic_id': 'mech_183', 'service_type': 'General Service', 'rating': 5.0}, {'mechanic_id': 'mech_295', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_167', 'service_type': 'General Service', 'rating': 3.1}, {'mechanic_id': 'mech_424', 'service_type': 'Brake Repair', 'rating': 3.4}, {'mechanic_id': 'mech_234', 'service_type': 'AC Service', 'rating': 4.9}, {'mechanic_id': 'mech_285', 'service_type': 'Brake Repair', 'rating': 3.5}, {'mechanic_id': 'mech_26', 'service_type': 'Wheel Alignment', 'rating': 3.5}, {'mechanic_id': 'mech_76', 'service_type': 'Wheel Alignment', 'rating': 4.7}]"
user_1666,Harry Williams,Male,"{'lat': 25.591969, 'long': 79.355169}",Truck,"['mech_98', 'mech_233', 'mech_85']","[{'mechanic_id': 'mech_326', 'service_type': 'Brake Repair', 'rating': 4.1}, {'mechanic_id': 'mech_170', 'service_type': 'Battery Change', 'rating': 4.3}, {'mechanic_id': 'mech_222', 'service_type': 'Battery Change', 'rating': 4.8}, {'mechanic_id': 'mech_85', 'service_type': 'Engine Repair', 'rating': 3.6}, {'mechanic_id': 'mech_46', 'service_type': 'Oil Change', 'rating': 3.3}, {'mechanic_id': 'mech_144', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_101', 'service_type': 'Battery Change', 'rating': 3.8}, {'mechanic_id': 'mech_350', 'service_type': 'Tire Replacement', 'rating': 4.7}, {'mechanic_id': 'mech_263', 'service_type': 'AC Service', 'rating': 3.4}]"
user_1667,Joan Tran,Female,"{'lat': 27.610123, 'long': 72.252852}",Bike,"['mech_85', 'mech_148']","[{'mechanic_id': 'mech_426', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_415', 'service_type': 'Suspension Fix', 'rating': 3.4}, {'mechanic_id': 'mech_16', 'service_type': 'Transmission Repair', 'rating': 3.4}, {'mechanic_id': 'mech_333', 'service_type': 'AC Service', 'rating': 3.8}]"
user_1668,Carolyn Adams,Male,"{'lat': 29.557236, 'long': 74.196486}",Bike,"['mech_403', 'mech_20']","[{'mechanic_id': 'mech_218', 'service_type': 'General Service', 'rating': 3.5}, {'mechanic_id': 'mech_164', 'service_type': 'Engine Repair', 'rating': 3.4}]"
user_1669,Jonathan Crawford,Female,"{'lat': 22.113996, 'long': 72.946098}",Electric Vehicle,"['mech_56', 'mech_116', 'mech_274', 'mech_153']","[{'mechanic_id': 'mech_166', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_242', 'service_type': 'Brake Repair', 'rating': 3.1}, {'mechanic_id': 'mech_139', 'service_type': 'Engine Repair', 'rating': 4.5}, {'mechanic_id': 'mech_299', 'service_type': 'AC Service', 'rating': 3.4}, {'mechanic_id': 'mech_86', 'service_type': 'Transmission Repair', 'rating': 3.4}, {'mechanic_id': 'mech_414', 'service_type': 'Battery Change', 'rating': 3.2}]"
user_1670,Valerie Hill,Other,"{'lat': 23.907754, 'long': 76.186482}",Truck,"['mech_90', 'mech_283']","[{'mechanic_id': 'mech_463', 'service_type': 'Battery Change', 'rating': 3.2}, {'mechanic_id': 'mech_383', 'service_type': 'Tire Replacement', 'rating': 4.9}, {'mechanic_id': 'mech_239', 'service_type': 'Wheel Alignment', 'rating': 4.6}, {'mechanic_id': 'mech_176', 'service_type': 'Battery Change', 'rating': 4.2}, {'mechanic_id': 'mech_242', 'service_type': 'Suspension Fix', 'rating': 4.8}, {'mechanic_id': 'mech_282', 'service_type': 'Suspension Fix', 'rating': 3.8}, {'mechanic_id': 'mech_5', 'service_type': 'Brake Repair', 'rating': 4.3}, {'mechanic_id': 'mech_167', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_418', 'service_type': 'AC Service', 'rating': 3.6}]"
user_1671,Jennifer Roberts,Other,"{'lat': 21.663525, 'long': 75.867491}",Car,"['mech_101', 'mech_433']","[{'mechanic_id': 'mech_350', 'service_type': 'Oil Change', 'rating': 4.2}, {'mechanic_id': 'mech_23', 'service_type': 'AC Service', 'rating': 3.7}]"
user_1672,Manuel Castro,Other,"{'lat': 24.856121, 'long': 72.29144}",Bike,"['mech_232', 'mech_244', 'mech_36']","[{'mechanic_id': 'mech_487', 'service_type': 'Engine Repair', 'rating': 3.4}, {'mechanic_id': 'mech_385', 'service_type': 'AC Service', 'rating': 4.9}, {'mechanic_id': 'mech_363', 'service_type': 'Engine Repair', 'rating': 4.2}, {'mechanic_id': 'mech_12', 'service_type': 'Tire Replacement', 'rating': 4.8}, {'mechanic_id': 'mech_112', 'service_type': 'Wheel Alignment', 'rating': 4.7}, {'mechanic_id': 'mech_457', 'service_type': 'Wheel Alignment', 'rating': 3.4}]"
user_1673,Kenneth Floyd,Female,"{'lat': 28.065591, 'long': 73.293609}",Truck,"['mech_33', 'mech_45']","[{'mechanic_id': 'mech_374', 'service_type': 'Oil Change', 'rating': 3.8}, {'mechanic_id': 'mech_64', 'service_type': 'AC Service', 'rating': 4.1}, {'mechanic_id': 'mech_284', 'service_type': 'Tire Replacement', 'rating': 3.9}, {'mechanic_id': 'mech_452', 'service_type': 'Battery Change', 'rating': 3.0}, {'mechanic_id': 'mech_107', 'service_type': 'Transmission Repair', 'rating': 3.7}, {'mechanic_id': 'mech_477', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_152', 'service_type': 'Suspension Fix', 'rating': 3.2}]"
user_1674,Kevin Russell,Female,"{'lat': 26.634676, 'long': 70.414616}",Electric Vehicle,"['mech_97', 'mech_63', 'mech_67', 'mech_124']","[{'mechanic_id': 'mech_188', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_319', 'service_type': 'Tire Replacement', 'rating': 4.6}, {'mechanic_id': 'mech_163', 'service_type': 'Engine Repair', 'rating': 3.1}, {'mechanic_id': 'mech_54', 'service_type': 'Transmission Repair', 'rating': 4.9}, {'mechanic_id': 'mech_245', 'service_type': 'Battery Change', 'rating': 4.0}, {'mechanic_id': 'mech_98', 'service_type': 'Suspension Fix', 'rating': 4.0}, {'mechanic_id': 'mech_409', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_296', 'service_type': 'Transmission Repair', 'rating': 4.2}]"
user_1675,Cody Walter,Male,"{'lat': 20.362005, 'long': 73.475889}",Car,['mech_495'],"[{'mechanic_id': 'mech_222', 'service_type': 'Suspension Fix', 'rating': 3.8}, {'mechanic_id': 'mech_214', 'service_type': 'Brake Repair', 'rating': 3.8}]"
user_1676,Derek Huynh,Female,"{'lat': 29.150521, 'long': 75.720186}",Car,"['mech_278', 'mech_115', 'mech_347', 'mech_205', 'mech_317']","[{'mechanic_id': 'mech_316', 'service_type': 'Tire Replacement', 'rating': 3.8}, {'mechanic_id': 'mech_27', 'service_type': 'Transmission Repair', 'rating': 4.9}, {'mechanic_id': 'mech_125', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_210', 'service_type': 'Oil Change', 'rating': 3.2}, {'mechanic_id': 'mech_302', 'service_type': 'Suspension Fix', 'rating': 3.7}, {'mechanic_id': 'mech_52', 'service_type': 'Transmission Repair', 'rating': 4.0}, {'mechanic_id': 'mech_121', 'service_type': 'Tire Replacement', 'rating': 3.7}, {'mechanic_id': 'mech_333', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_426', 'service_type': 'Wheel Alignment', 'rating': 3.3}]"
user_1677,Heather Waters,Male,"{'lat': 29.240623, 'long': 79.67228}",Car,"['mech_319', 'mech_125', 'mech_232', 'mech_42']","[{'mechanic_id': 'mech_358', 'service_type': 'Transmission Repair', 'rating': 4.9}, {'mechanic_id': 'mech_142', 'service_type': 'Wheel Alignment', 'rating': 4.3}, {'mechanic_id': 'mech_450', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_58', 'service_type': 'Brake Repair', 'rating': 3.1}, {'mechanic_id': 'mech_107', 'service_type': 'Engine Repair', 'rating': 3.4}, {'mechanic_id': 'mech_61', 'service_type': 'Wheel Alignment', 'rating': 3.4}, {'mechanic_id': 'mech_331', 'service_type': 'Oil Change', 'rating': 4.3}]"
